INDIVIDUAL_ID,ACCT_SUSPD_DATE
17566.0,2021-12-30
16207.0,2022-03-24
12762.0,2022-09-28
17793.0,2022-05-02
16504.0,2022-09-19
15009.0,2022-06-16
16423.0,2022-04-08
15419.0,2022-06-28
15758.0,2022-04-25
14666.0,2022-02-09
17153.0,2022-01-30
12950.0,2022-07-27
15556.0,2021-12-11
17357.0,2022-04-23
13449.0,2022-06-14
14385.0,2022-11-18
13926.0,2022-06-01
17896.0,2022-03-25
17835.0,2022-02-10
15657.0,2022-04-24
13160.0,2022-08-10
17985.0,2021-12-31
14362.0,2022-08-10
13828.0,2021-12-18
15435.0,2022-06-24
14641.0,2021-12-18
12603.0,2022-06-09
12618.0,2022-01-26
15621.0,2022-07-30
17904.0,2022-08-23
17650.0,2022-04-30
12702.0,2022-08-31
14881.0,2022-02-10
17523.0,2022-01-23
14950.0,2022-07-19
14860.0,2022-03-01
17636.0,2021-12-14
13142.0,2022-07-27
14300.0,2022-07-23
12658.0,2022-05-28
12795.0,2022-04-12
15567.0,2022-05-17
12984.0,2022-02-28
17253.0,2022-10-11
18139.0,2022-04-10
15274.0,2022-04-24
17010.0,2022-05-28
17100.0,2022-03-25
15699.0,2022-06-01
16956.0,2022-04-12
17600.0,2022-06-10
15877.0,2022-03-10
14424.0,2022-01-11
13322.0,2022-11-11
17297.0,2022-07-24
13986.0,2022-08-10
18249.0,2022-10-02
16376.0,2022-01-19
16811.0,2022-08-15
12452.0,2022-08-20
13638.0,2022-06-11
16482.0,2022-01-18
14785.0,2022-06-20
15725.0,2022-01-22
17247.0,2022-05-02
18184.0,2022-03-15
17727.0,2022-11-21
14703.0,2022-06-28
17385.0,2022-06-13
17232.0,2022-08-16
13332.0,2022-06-02
14946.0,2022-07-01
13256.0,2022-03-19
13596.0,2022-11-21
17885.0,2022-06-09
14093.0,2022-06-26
15721.0,2022-04-15
13844.0,2022-07-22
12660.0,2022-09-28
12479.0,2022-02-02
17379.0,2022-04-12
16800.0,2022-10-09
17806.0,2022-06-14
13188.0,2022-08-27
13349.0,2022-04-11
15619.0,2022-02-15
15148.0,2022-03-17
14601.0,2022-11-23
15783.0,2022-03-01
16479.0,2022-01-23
15790.0,2022-09-09
13521.0,2022-04-28
14349.0,2022-11-18
12966.0,2022-02-22
15060.0,2022-07-22
17911.0,2022-03-13
14804.0,2022-05-24
15904.0,2022-07-26
16789.0,2022-09-20
12558.0,2022-03-23
17942.0,2022-08-30
12587.0,2022-10-01
13560.0,2021-12-10
15539.0,2021-12-25
13017.0,2022-06-29
13153.0,2022-04-27
17936.0,2022-02-10
18015.0,2022-03-20
16597.0,2022-06-21
13790.0,2022-06-17
12367.0,2022-05-14
12478.0,2022-02-07
15318.0,2022-08-16
17914.0,2022-02-17
16528.0,2022-09-10
12442.0,2022-10-26
12650.0,2022-01-11
14578.0,2022-02-22
16000.0,2022-10-30
15195.0,2022-10-11
13436.0,2022-10-09
15520.0,2022-11-29
13298.0,2022-09-18
12713.0,2022-10-28
